,mean_test_score,mean_train_score,param_C,param_degree,param_gamma,param_kernel,params,split0test_score,split0train_score,split1test_score,split1train_score,split2test_score,split2train_score,std_test_score,std_train_score
0,0.0796197266785502,0.11005578169757274,1,2,auto,poly,"{'kernel': 'poly', 'C': 1, 'gammas': 'auto', 'degree': 2}",0.09090909090909091,0.1044776119402985,0.030303030303030304,0.1044776119402985,0.11764705882352941,0.12121212121212122,0.02109677246560504,0.004554556534648859
1,0.0796197266785502,0.1050052766470677,1,3,auto,poly,"{'kernel': 'poly', 'C': 1, 'gammas': 'auto', 'degree': 3}",0.09090909090909091,0.1044776119402985,0.030303030303030304,0.1044776119402985,0.11764705882352941,0.10606060606060606,0.02109677246560504,0.00043083642895327197
2,0.0796197266785502,0.1050052766470677,1,5,auto,poly,"{'kernel': 'poly', 'C': 1, 'gammas': 'auto', 'degree': 5}",0.09090909090909091,0.1044776119402985,0.030303030303030304,0.1044776119402985,0.11764705882352941,0.10606060606060606,0.02109677246560504,0.00043083642895327197
3,0.0796197266785502,0.11005578169757274,10,2,auto,poly,"{'kernel': 'poly', 'C': 10, 'gammas': 'auto', 'degree': 2}",0.09090909090909091,0.1044776119402985,0.030303030303030304,0.1044776119402985,0.11764705882352941,0.12121212121212122,0.02109677246560504,0.004554556534648859
4,0.0796197266785502,0.1050052766470677,10,3,auto,poly,"{'kernel': 'poly', 'C': 10, 'gammas': 'auto', 'degree': 3}",0.09090909090909091,0.1044776119402985,0.030303030303030304,0.1044776119402985,0.11764705882352941,0.10606060606060606,0.02109677246560504,0.00043083642895327197
5,0.0796197266785502,0.1050052766470677,10,5,auto,poly,"{'kernel': 'poly', 'C': 10, 'gammas': 'auto', 'degree': 5}",0.09090909090909091,0.1044776119402985,0.030303030303030304,0.1044776119402985,0.11764705882352941,0.10606060606060606,0.02109677246560504,0.00043083642895327197
6,0.0796197266785502,0.11005578169757274,20,2,auto,poly,"{'kernel': 'poly', 'C': 20, 'gammas': 'auto', 'degree': 2}",0.09090909090909091,0.1044776119402985,0.030303030303030304,0.1044776119402985,0.11764705882352941,0.12121212121212122,0.02109677246560504,0.004554556534648859
7,0.0796197266785502,0.1050052766470677,20,3,auto,poly,"{'kernel': 'poly', 'C': 20, 'gammas': 'auto', 'degree': 3}",0.09090909090909091,0.1044776119402985,0.030303030303030304,0.1044776119402985,0.11764705882352941,0.10606060606060606,0.02109677246560504,0.00043083642895327197
8,0.0796197266785502,0.1050052766470677,20,5,auto,poly,"{'kernel': 'poly', 'C': 20, 'gammas': 'auto', 'degree': 5}",0.09090909090909091,0.1044776119402985,0.030303030303030304,0.1044776119402985,0.11764705882352941,0.10606060606060606,0.02109677246560504,0.00043083642895327197
9,0.0796197266785502,0.11005578169757274,30,2,auto,poly,"{'kernel': 'poly', 'C': 30, 'gammas': 'auto', 'degree': 2}",0.09090909090909091,0.1044776119402985,0.030303030303030304,0.1044776119402985,0.11764705882352941,0.12121212121212122,0.02109677246560504,0.004554556534648859
10,0.0796197266785502,0.1050052766470677,30,3,auto,poly,"{'kernel': 'poly', 'C': 30, 'gammas': 'auto', 'degree': 3}",0.09090909090909091,0.1044776119402985,0.030303030303030304,0.1044776119402985,0.11764705882352941,0.10606060606060606,0.02109677246560504,0.00043083642895327197
11,0.0796197266785502,0.1050052766470677,30,5,auto,poly,"{'kernel': 'poly', 'C': 30, 'gammas': 'auto', 'degree': 5}",0.09090909090909091,0.1044776119402985,0.030303030303030304,0.1044776119402985,0.11764705882352941,0.10606060606060606,0.02109677246560504,0.00043083642895327197
