,mean_test_score,mean_train_score,param_C,param_degree,param_gamma,param_kernel,params,split0test_score,split0train_score,split1test_score,split1train_score,split2test_score,split2train_score,std_test_score,std_train_score
0,0.2379984775194356,0.9265022143582864,1,3,auto,linear,"{'kernel': 'linear', 'C': 1, 'gammas': 'auto', 'degree': 3}",0.22822822822822822,0.9250374812593704,0.24624624624624625,0.9235382308845578,0.23952095808383234,0.9309309309309309,0.004292129842349184,0.0018422260557516626
1,0.20399741058423693,0.9580007293650472,10,3,auto,linear,"{'kernel': 'linear', 'C': 10, 'gammas': 'auto', 'degree': 3}",0.1921921921921922,0.95952023988006,0.2132132132132132,0.9550224887556222,0.20658682634730538,0.9594594594594594,0.005066220083105405,0.0012159460341280807
2,0.20299940659222093,0.9580007293650472,20,3,auto,linear,"{'kernel': 'linear', 'C': 20, 'gammas': 'auto', 'degree': 3}",0.1921921921921922,0.95952023988006,0.2132132132132132,0.9550224887556222,0.20359281437125748,0.9594594594594594,0.004960621170461029,0.0012159460341280807
3,0.20299940659222093,0.9580007293650472,30,3,auto,linear,"{'kernel': 'linear', 'C': 30, 'gammas': 'auto', 'degree': 3}",0.1921921921921922,0.95952023988006,0.2132132132132132,0.9550224887556222,0.20359281437125748,0.9594594594594594,0.004960621170461029,0.0012159460341280807
