,mean_test_score,mean_train_score,param_C,param_degree,param_gamma,param_kernel,params,split0test_score,split0train_score,split1test_score,split1train_score,split2test_score,split2train_score,std_test_score,std_train_score
0,0.07199703451577515,0.07199925918511112,1,3,1e-06,rbf,"{'kernel': 'rbf', 'C': 1, 'gammas': 1e-06, 'degree': 3}",0.06606606606606606,0.07496251874062969,0.08095952023988005,0.06751687921980495,0.06896551724137931,0.07351837959489872,0.00372219520192631,0.0018613126839286617
1,0.07199703451577515,0.07199925918511112,1,3,0.0001,rbf,"{'kernel': 'rbf', 'C': 1, 'gammas': 0.0001, 'degree': 3}",0.06606606606606606,0.07496251874062969,0.08095952023988005,0.06751687921980495,0.06896551724137931,0.07351837959489872,0.00372219520192631,0.0018613126839286617
2,0.30799615207411307,0.5762516341229236,1,3,0.1,rbf,"{'kernel': 'rbf', 'C': 1, 'gammas': 0.1, 'degree': 3}",0.3003003003003003,0.5697151424287856,0.328335832083958,0.5918979744936234,0.29535232383808097,0.5671417854463616,0.008385139698628662,0.006416324956902958
3,0.09699654677165921,0.9430016799552212,1,3,1.0,rbf,"{'kernel': 'rbf', 'C': 1, 'gammas': 1, 'degree': 3}",0.09009009009009009,0.9362818590704648,0.10194902548725637,0.940735183795949,0.09895052473763119,0.9519879969992499,0.002906777888054395,0.0038158571423731816
4,0.07199703451577515,0.07199925918511112,10,3,1e-06,rbf,"{'kernel': 'rbf', 'C': 10, 'gammas': 1e-06, 'degree': 3}",0.06606606606606606,0.07496251874062969,0.08095952023988005,0.06751687921980495,0.06896551724137931,0.07351837959489872,0.00372219520192631,0.0018613126839286617
5,0.07199703451577515,0.07199925918511112,10,3,0.0001,rbf,"{'kernel': 'rbf', 'C': 10, 'gammas': 0.0001, 'degree': 3}",0.06606606606606606,0.07496251874062969,0.08095952023988005,0.06751687921980495,0.06896551724137931,0.07351837959489872,0.00372219520192631,0.0018613126839286617
6,0.2909956433194814,0.9427525547053929,10,3,0.1,rbf,"{'kernel': 'rbf', 'C': 10, 'gammas': 0.1, 'degree': 3}",0.2822822822822823,0.9325337331334332,0.29985007496251875,0.9452363090772693,0.2908545727136432,0.9504876219054764,0.004141168933225819,0.004351559295102939
7,0.10399755077416246,0.9555016190329441,10,3,1.0,rbf,"{'kernel': 'rbf', 'C': 10, 'gammas': 1, 'degree': 3}",0.0990990990990991,0.9490254872563718,0.10794602698650675,0.9557389347336834,0.10494752623688156,0.9617404351087772,0.0021209994130689147,0.00299850754649375
8,0.07199703451577515,0.07199925918511112,20,3,1e-06,rbf,"{'kernel': 'rbf', 'C': 20, 'gammas': 1e-06, 'degree': 3}",0.06606606606606606,0.07496251874062969,0.08095952023988005,0.06751687921980495,0.06896551724137931,0.07351837959489872,0.00372219520192631,0.0018613126839286617
9,0.07199703451577515,0.07199925918511112,20,3,0.0001,rbf,"{'kernel': 'rbf', 'C': 20, 'gammas': 0.0001, 'degree': 3}",0.06606606606606606,0.07496251874062969,0.08095952023988005,0.06751687921980495,0.06896551724137931,0.07351837959489872,0.00372219520192631,0.0018613126839286617
10,0.2799988894441668,0.9530017436892956,20,3,0.1,rbf,"{'kernel': 'rbf', 'C': 20, 'gammas': 0.1, 'degree': 3}",0.2777777777777778,0.9460269865067467,0.28335832083958024,0.9527381845461366,0.27886056971514245,0.9602400600150037,0.0013950264091703666,0.0033517810258705673
11,0.10399755077416246,0.9555016190329441,20,3,1.0,rbf,"{'kernel': 'rbf', 'C': 20, 'gammas': 1, 'degree': 3}",0.0990990990990991,0.9490254872563718,0.10794602698650675,0.9557389347336834,0.10494752623688156,0.9617404351087772,0.0021209994130689147,0.00299850754649375
12,0.07199703451577515,0.07199925918511112,30,3,1e-06,rbf,"{'kernel': 'rbf', 'C': 30, 'gammas': 1e-06, 'degree': 3}",0.06606606606606606,0.07496251874062969,0.08095952023988005,0.06751687921980495,0.06896551724137931,0.07351837959489872,0.00372219520192631,0.0018613126839286617
13,0.07199703451577515,0.07249919676320879,30,3,0.0001,rbf,"{'kernel': 'rbf', 'C': 30, 'gammas': 0.0001, 'degree': 3}",0.06606606606606606,0.07571214392803598,0.08095952023988005,0.06751687921980495,0.06896551724137931,0.07426856714178545,0.00372219520192631,0.0020622853861099835
14,0.2725018871945408,0.9547518063923777,30,3,0.1,rbf,"{'kernel': 'rbf', 'C': 30, 'gammas': 0.1, 'degree': 3}",0.27627627627627627,0.9475262368815592,0.27136431784107945,0.9549887471867967,0.2698650674662669,0.9617404351087772,0.0015808891750345565,0.0033517147689472557
15,0.10399755077416246,0.9555016190329441,30,3,1.0,rbf,"{'kernel': 'rbf', 'C': 30, 'gammas': 1, 'degree': 3}",0.0990990990990991,0.9490254872563718,0.10794602698650675,0.9557389347336834,0.10494752623688156,0.9617404351087772,0.0021209994130689147,0.00299850754649375
