,mean_test_score,mean_train_score,param_C,param_degree,param_gamma,param_kernel,params,split0test_score,split0train_score,split1test_score,split1train_score,split2test_score,split2train_score,std_test_score,std_train_score
0,0.0640165452228074,0.0640041238843634,1,3,1e-06,rbf,"{'kernel': 'rbf', 'C': 1, 'gammas': 1e-06, 'degree': 3}",0.07228915662650602,0.059880239520958084,0.05389221556886228,0.06906906906906907,0.0658682634730539,0.06306306306306306,0.004401603380292901,0.0021996385419275513
1,0.0640165452228074,0.0640041238843634,1,3,0.0001,rbf,"{'kernel': 'rbf', 'C': 1, 'gammas': 0.0001, 'degree': 3}",0.07228915662650602,0.059880239520958084,0.05389221556886228,0.06906906906906907,0.0658682634730539,0.06306306306306306,0.004401603380292901,0.0021996385419275513
2,0.20796960296274922,0.5220130309950669,1,3,0.1,rbf,"{'kernel': 'rbf', 'C': 1, 'gammas': 0.1, 'degree': 3}",0.1927710843373494,0.5089820359281437,0.2215568862275449,0.5435435435435435,0.20958083832335328,0.5135135135135135,0.006816689603153612,0.008854450233598902
3,0.08200466536805906,0.9510108911306516,1,3,1.0,rbf,"{'kernel': 'rbf', 'C': 1, 'gammas': 1, 'degree': 3}",0.08433734939759036,0.9401197604790419,0.0718562874251497,0.96996996996997,0.08982035928143713,0.9429429429429429,0.00433994445690744,0.007768563325390886
4,0.0640165452228074,0.0640041238843634,10,3,1e-06,rbf,"{'kernel': 'rbf', 'C': 10, 'gammas': 1e-06, 'degree': 3}",0.07228915662650602,0.059880239520958084,0.05389221556886228,0.06906906906906907,0.0658682634730539,0.06306306306306306,0.004401603380292901,0.0021996385419275513
5,0.0640165452228074,0.0640041238843634,10,3,0.0001,rbf,"{'kernel': 'rbf', 'C': 10, 'gammas': 0.0001, 'degree': 3}",0.07228915662650602,0.059880239520958084,0.05389221556886228,0.06906906906906907,0.0658682634730539,0.06306306306306306,0.004401603380292901,0.0021996385419275513
6,0.2140057234927735,0.9610059160957366,10,3,0.1,rbf,"{'kernel': 'rbf', 'C': 10, 'gammas': 0.1, 'degree': 3}",0.21686746987951808,0.9550898203592815,0.20958083832335328,0.975975975975976,0.2155688622754491,0.9519519519519519,0.001832199770722045,0.006156091367253823
7,0.0920207777216651,0.9620069170967375,10,3,1.0,rbf,"{'kernel': 'rbf', 'C': 10, 'gammas': 1, 'degree': 3}",0.10240963855421686,0.9550898203592815,0.07784431137724551,0.975975975975976,0.09580838323353294,0.954954954954955,0.005993019855781493,0.005702933000717845
8,0.0640165452228074,0.0640041238843634,20,3,1e-06,rbf,"{'kernel': 'rbf', 'C': 20, 'gammas': 1e-06, 'degree': 3}",0.07228915662650602,0.059880239520958084,0.05389221556886228,0.06906906906906907,0.0658682634730539,0.06306306306306306,0.004401603380292901,0.0021996385419275513
9,0.0640165452228074,0.0640041238843634,20,3,0.0001,rbf,"{'kernel': 'rbf', 'C': 20, 'gammas': 0.0001, 'degree': 3}",0.07228915662650602,0.059880239520958084,0.05389221556886228,0.06906906906906907,0.0658682634730539,0.06306306306306306,0.004401603380292901,0.0021996385419275513
10,0.2100137075247096,0.9620069170967375,20,3,0.1,rbf,"{'kernel': 'rbf', 'C': 20, 'gammas': 0.1, 'degree': 3}",0.21686746987951808,0.9550898203592815,0.20359281437125748,0.975975975975976,0.20958083832335328,0.954954954954955,0.00313385284788409,0.005702933000717845
11,0.0920207777216651,0.9620069170967375,20,3,1.0,rbf,"{'kernel': 'rbf', 'C': 20, 'gammas': 1, 'degree': 3}",0.10240963855421686,0.9550898203592815,0.07784431137724551,0.975975975975976,0.09580838323353294,0.954954954954955,0.005993019855781493,0.005702933000717845
12,0.0640165452228074,0.0640041238843634,30,3,1e-06,rbf,"{'kernel': 'rbf', 'C': 30, 'gammas': 1e-06, 'degree': 3}",0.07228915662650602,0.059880239520958084,0.05389221556886228,0.06906906906906907,0.0658682634730539,0.06306306306306306,0.004401603380292901,0.0021996385419275513
13,0.0640165452228074,0.0640041238843634,30,3,0.0001,rbf,"{'kernel': 'rbf', 'C': 30, 'gammas': 0.0001, 'degree': 3}",0.07228915662650602,0.059880239520958084,0.05389221556886228,0.06906906906906907,0.0658682634730539,0.06306306306306306,0.004401603380292901,0.0021996385419275513
14,0.2100137075247096,0.9620069170967375,30,3,0.1,rbf,"{'kernel': 'rbf', 'C': 30, 'gammas': 0.1, 'degree': 3}",0.21686746987951808,0.9550898203592815,0.20359281437125748,0.975975975975976,0.20958083832335328,0.954954954954955,0.00313385284788409,0.005702933000717845
15,0.0920207777216651,0.9620069170967375,30,3,1.0,rbf,"{'kernel': 'rbf', 'C': 30, 'gammas': 1, 'degree': 3}",0.10240963855421686,0.9550898203592815,0.07784431137724551,0.975975975975976,0.09580838323353294,0.954954954954955,0.005993019855781493,0.005702933000717845
