,mean_test_score,mean_train_score,param_C,param_degree,param_gamma,param_kernel,params,split0test_score,split0train_score,split1test_score,split1train_score,split2test_score,split2train_score,std_test_score,std_train_score
0,0.07305389722045562,0.07305417935985373,1,3,1e-06,rbf,"{'kernel': 'rbf', 'C': 1, 'gammas': 1e-06, 'degree': 3}",0.07115568290353391,0.0740033420864168,0.0725883476599809,0.07328718071138697,0.07541766109785203,0.0718720152817574,0.0010223792324393166,0.0005112850280153913
1,0.07305389722045562,0.07305417935985373,1,3,0.0001,rbf,"{'kernel': 'rbf', 'C': 1, 'gammas': 0.0001, 'degree': 3}",0.07115568290353391,0.0740033420864168,0.0725883476599809,0.07328718071138697,0.07541766109785203,0.0718720152817574,0.0010223792324393166,0.0005112850280153913
2,0.38882757038141325,0.6017031614082424,1,3,0.1,rbf,"{'kernel': 'rbf', 'C': 1, 'gammas': 0.1, 'degree': 3}",0.389207258834766,0.6034853186918119,0.39207258834765996,0.5979947481499165,0.38520286396181386,0.603629417382999,0.0016266120739185461,0.0015143343076595565
3,0.1400598292351751,0.9261499907772278,1,3,1.0,rbf,"{'kernel': 'rbf', 'C': 1, 'gammas': 1, 'degree': 3}",0.1413562559694365,0.9271902602052996,0.1346704871060172,0.9243256147051803,0.1441527446300716,0.9269340974212035,0.002296801817315273,0.0007472417253076821
4,0.07305389722045562,0.07305417935985373,10,3,1e-06,rbf,"{'kernel': 'rbf', 'C': 10, 'gammas': 1e-06, 'degree': 3}",0.07115568290353391,0.0740033420864168,0.0725883476599809,0.07328718071138697,0.07541766109785203,0.0718720152817574,0.0010223792324393166,0.0005112850280153913
5,0.07353130017271,0.07353169627795969,10,3,0.0001,rbf,"{'kernel': 'rbf', 'C': 10, 'gammas': 0.0001, 'degree': 3}",0.07115568290353391,0.07448078300310336,0.07306590257879657,0.07328718071138697,0.07637231503579953,0.07282712511938873,0.0012441649489750887,0.0004023505922327417
6,0.37100250060976586,0.9177939577199544,10,3,0.1,rbf,"{'kernel': 'rbf', 'C': 10, 'gammas': 0.1, 'degree': 3}",0.3753581661891118,0.9195512055383146,0.3753581661891118,0.9171640009548818,0.362291169451074,0.9166666666666666,0.0035563860532005363,0.0007269074937183498
7,0.148972744037402,0.9427820083967888,10,3,1.0,rbf,"{'kernel': 'rbf', 'C': 10, 'gammas': 1, 'degree': 3}",0.14995224450811842,0.9448555741227023,0.1437440305635148,0.9419909286225829,0.1532219570405728,0.9414995224450812,0.0022694756347486186,0.0008544167760764633
8,0.07305389722045562,0.07305417935985373,20,3,1e-06,rbf,"{'kernel': 'rbf', 'C': 20, 'gammas': 1e-06, 'degree': 3}",0.07115568290353391,0.0740033420864168,0.0725883476599809,0.07328718071138697,0.07541766109785203,0.0718720152817574,0.0010223792324393166,0.0005112850280153913
9,0.10106528559455778,0.10719502397426774,20,3,0.0001,rbf,"{'kernel': 'rbf', 'C': 20, 'gammas': 0.0001, 'degree': 3}",0.09503342884431709,0.10288851754595368,0.10028653295128939,0.09883026975411793,0.10787589498806682,0.11986628462273162,0.0030436482466820285,0.005260713483527724
10,0.3517444621485488,0.9350628482337536,20,3,0.1,rbf,"{'kernel': 'rbf', 'C': 20, 'gammas': 0.1, 'degree': 3}",0.3533906399235912,0.9369777989973741,0.36055396370582615,0.9333969921222248,0.3412887828162291,0.9348137535816619,0.004590309227722307,0.0008501085654268732
11,0.148972744037402,0.9427820083967888,20,3,1.0,rbf,"{'kernel': 'rbf', 'C': 20, 'gammas': 1, 'degree': 3}",0.14995224450811842,0.9448555741227023,0.1437440305635148,0.9419909286225829,0.1532219570405728,0.9414995224450812,0.0022694756347486186,0.0008544167760764633
12,0.07305389722045562,0.07305417935985373,30,3,1e-06,rbf,"{'kernel': 'rbf', 'C': 30, 'gammas': 1e-06, 'degree': 3}",0.07115568290353391,0.0740033420864168,0.0725883476599809,0.07328718071138697,0.07541766109785203,0.0718720152817574,0.0010223792324393166,0.0005112850280153913
13,0.1383105421483057,0.14579143280079898,30,3,0.0001,rbf,"{'kernel': 'rbf', 'C': 30, 'gammas': 0.0001, 'degree': 3}",0.12989493791786055,0.13702554308904272,0.1518624641833811,0.13941274767247552,0.13317422434367543,0.1609360076408787,0.005586280276996195,0.006208297257092005
14,0.34474100718877815,0.9395192294611294,30,3,0.1,rbf,"{'kernel': 'rbf', 'C': 30, 'gammas': 0.1, 'degree': 3}",0.3457497612225406,0.9412747672475531,0.35148042024832854,0.9391262831224636,0.3369928400954654,0.9381566380133716,0.0034394987747533036,0.0007522540349683203
15,0.148972744037402,0.9427820083967888,30,3,1.0,rbf,"{'kernel': 'rbf', 'C': 30, 'gammas': 1, 'degree': 3}",0.14995224450811842,0.9448555741227023,0.1437440305635148,0.9419909286225829,0.1532219570405728,0.9414995224450812,0.0022694756347486186,0.0008544167760764633
