,mean_test_score,mean_train_score,param_C,param_degree,param_gamma,param_kernel,params,split0test_score,split0train_score,split1test_score,split1train_score,split2test_score,split2train_score
0,0.36988585031749616,0.8316092411341874,1,3,auto,linear,"{'gammas': 'auto', 'kernel': 'linear', 'degree': 3, 'C': 1}",0.3648519579751671,0.8295535927428981,0.36771728748806115,0.8319407973263309,0.37708830548926014,0.8333333333333334
1,0.3243650267195206,0.9220917239850371,10,3,auto,linear,"{'gammas': 'auto', 'kernel': 'linear', 'degree': 3, 'C': 10}",0.31852913085004775,0.9188350441632848,0.31566380133715377,0.920744807830031,0.33890214797136037,0.9266953199617957
2,0.3195900853976091,0.927264494591701,20,3,auto,linear,"{'gammas': 'auto', 'kernel': 'linear', 'degree': 3, 'C': 20}",0.3118433619866285,0.9228932919551206,0.3118433619866285,0.9259966579135832,0.3350835322195704,0.9329035339063992
3,0.31847556263719734,0.9272644375906364,30,3,auto,linear,"{'gammas': 'auto', 'kernel': 'linear', 'degree': 3, 'C': 30}",0.30706781279847184,0.9243256147051803,0.3118433619866285,0.9252804965385534,0.33651551312649164,0.9321872015281757
