,mean_test_score,mean_train_score,param_C,param_degree,param_gamma,param_kernel,params,split0test_score,split0train_score,split1test_score,split1train_score,split2test_score,split2train_score,std_test_score,std_train_score
0,0.07305458106998136,0.07305435036304737,1,2,auto,poly,"{'kernel': 'poly', 'C': 1, 'gammas': 'auto', 'degree': 2}",0.06781279847182425,0.07567438529481976,0.08022922636103152,0.06946765337789448,0.0711217183770883,0.07402101241642789,0.003031094009471915,0.001515234262506341
1,0.07305458106998136,0.07305435036304737,1,3,auto,poly,"{'kernel': 'poly', 'C': 1, 'gammas': 'auto', 'degree': 3}",0.06781279847182425,0.07567438529481976,0.08022922636103152,0.06946765337789448,0.0711217183770883,0.07402101241642789,0.003031094009471915,0.001515234262506341
2,0.07305458106998136,0.07305435036304737,1,5,auto,poly,"{'kernel': 'poly', 'C': 1, 'gammas': 'auto', 'degree': 5}",0.06781279847182425,0.07567438529481976,0.08022922636103152,0.06946765337789448,0.0711217183770883,0.07402101241642789,0.003031094009471915,0.001515234262506341
3,0.07305458106998136,0.07305435036304737,10,2,auto,poly,"{'kernel': 'poly', 'C': 10, 'gammas': 'auto', 'degree': 2}",0.06781279847182425,0.07567438529481976,0.08022922636103152,0.06946765337789448,0.0711217183770883,0.07402101241642789,0.003031094009471915,0.001515234262506341
4,0.07305458106998136,0.07305435036304737,10,3,auto,poly,"{'kernel': 'poly', 'C': 10, 'gammas': 'auto', 'degree': 3}",0.06781279847182425,0.07567438529481976,0.08022922636103152,0.06946765337789448,0.0711217183770883,0.07402101241642789,0.003031094009471915,0.001515234262506341
5,0.07305458106998136,0.07305435036304737,10,5,auto,poly,"{'kernel': 'poly', 'C': 10, 'gammas': 'auto', 'degree': 5}",0.06781279847182425,0.07567438529481976,0.08022922636103152,0.06946765337789448,0.0711217183770883,0.07402101241642789,0.003031094009471915,0.001515234262506341
6,0.07321376604291992,0.07353184828079849,20,2,auto,poly,"{'kernel': 'poly', 'C': 20, 'gammas': 'auto', 'degree': 2}",0.06781279847182425,0.07639054666984961,0.08070678127984718,0.06946765337789448,0.0711217183770883,0.07473734479465138,0.003156868903781484,0.0017043427711214618
7,0.07305458106998136,0.07305435036304737,20,3,auto,poly,"{'kernel': 'poly', 'C': 20, 'gammas': 'auto', 'degree': 3}",0.06781279847182425,0.07567438529481976,0.08022922636103152,0.06946765337789448,0.0711217183770883,0.07402101241642789,0.003031094009471915,0.001515234262506341
8,0.07305458106998136,0.07305435036304737,20,5,auto,poly,"{'kernel': 'poly', 'C': 20, 'gammas': 'auto', 'degree': 5}",0.06781279847182425,0.07567438529481976,0.08022922636103152,0.06946765337789448,0.0711217183770883,0.07402101241642789,0.003031094009471915,0.001515234262506341
9,0.07369132096173557,0.07408890068430918,30,2,auto,poly,"{'kernel': 'poly', 'C': 30, 'gammas': 'auto', 'degree': 2}",0.06781279847182425,0.07734542850322272,0.08213944603629417,0.06970637383623776,0.0711217183770883,0.07521489971346705,0.003536016298711883,0.0018582963770043981
10,0.07305458106998136,0.07305435036304737,30,3,auto,poly,"{'kernel': 'poly', 'C': 30, 'gammas': 'auto', 'degree': 3}",0.06781279847182425,0.07567438529481976,0.08022922636103152,0.06946765337789448,0.0711217183770883,0.07402101241642789,0.003031094009471915,0.001515234262506341
11,0.07305458106998136,0.07305435036304737,30,5,auto,poly,"{'kernel': 'poly', 'C': 30, 'gammas': 'auto', 'degree': 5}",0.06781279847182425,0.07567438529481976,0.08022922636103152,0.06946765337789448,0.0711217183770883,0.07402101241642789,0.003031094009471915,0.001515234262506341
